Time,IronAvgP,SteelAvgP
2019-11-11T08:27:02-05:00,2583,3487
2019-11-11T08:31:54-05:00,2502,3489
2019-11-11T08:37:05-05:00,2502,3489
2019-11-11T08:41:54-05:00,2502,3488
2019-11-11T08:47:01-05:00,2247,3447
2019-11-11T08:51:56-05:00,2247,3449
2019-11-11T08:56:58-05:00,2247,3449
2019-11-11T09:07:00-05:00,2247,3093
2019-11-11T09:12:02-05:00,2221,3365
2019-11-11T09:17:00-05:00,2221,3374
2019-11-11T09:22:02-05:00,2221,3203
2019-11-11T09:27:00-05:00,2221,3438
2019-11-11T09:32:04-05:00,2221,3445
2019-11-11T09:36:54-05:00,1638,3445
2019-11-11T09:41:55-05:00,2718,3445
2019-11-11T09:47:02-05:00,2718,3458
2019-11-11T09:52:05-05:00,2868,3447
2019-11-11T09:57:10-05:00,2868,3451
2019-11-11T10:01:57-05:00,3108,3451
2019-11-11T10:06:58-05:00,3108,3451
2019-11-11T10:11:59-05:00,3108,3483
2019-11-11T10:16:57-05:00,3108,3483
2019-11-11T10:21:58-05:00,3108,3473
2019-11-11T10:26:58-05:00,2919,3494
2019-11-11T10:31:53-05:00,1671,3496
2019-11-11T10:36:58-05:00,1671,3496
2019-11-11T10:41:59-05:00,2542,3496
2019-11-11T10:46:54-05:00,2658,3397
2019-11-11T10:52:00-05:00,2658,3486
2019-11-11T10:56:58-05:00,2658,3492
2019-11-11T11:07:00-05:00,2658,3492
2019-11-11T11:11:56-05:00,2658,3492
2019-11-11T11:17:07-05:00,2861,3492
2019-11-11T11:21:54-05:00,2861,3495
2019-11-11T11:27:01-05:00,2861,3495
2019-11-11T11:32:08-05:00,2830,3495
2019-11-11T11:37:03-05:00,2830,3252
2019-11-11T11:41:55-05:00,2830,3440
2019-11-11T11:47:00-05:00,2830,3440
2019-11-11T11:52:01-05:00,2830,3390
2019-11-11T11:57:01-05:00,2830,3376
2019-11-11T12:01:59-05:00,2830,3402
2019-11-11T12:06:56-05:00,2830,3425
2019-11-11T12:12:02-05:00,2835,3491
2019-11-11T12:16:58-05:00,2741,3492
2019-11-11T12:22:00-05:00,2741,3494
2019-11-11T12:27:05-05:00,2741,3495
2019-11-11T12:32:02-05:00,2741,3495
2019-11-11T12:37:06-05:00,2741,3495
2019-11-11T12:41:59-05:00,2741,3494
2019-11-11T12:46:59-05:00,2736,3492
2019-11-11T12:52:00-05:00,2692,3494
2019-11-11T12:56:57-05:00,2692,3494
2019-11-11T13:07:01-05:00,2692,3493
2019-11-11T13:11:53-05:00,2692,3494
2019-11-11T13:16:58-05:00,2692,3494
2019-11-11T13:22:00-05:00,2692,3494
2019-11-11T13:27:05-05:00,2797,3494
2019-11-11T13:32:05-05:00,2797,3494
2019-11-11T13:37:07-05:00,2797,3494
2019-11-11T13:42:03-05:00,2822,3465
2019-11-11T13:47:05-05:00,2804,3492
2019-11-11T13:52:01-05:00,2811,3494
2019-11-11T13:56:58-05:00,2811,3494
2019-11-11T14:02:03-05:00,2811,3495
2019-11-11T14:07:01-05:00,2811,3454
2019-11-11T14:12:05-05:00,2823,3394
2019-11-11T14:17:00-05:00,2823,3394
2019-11-11T14:22:00-05:00,2823,3494
2019-11-11T14:26:55-05:00,2823,3494
2019-11-11T14:32:06-05:00,2823,3494
2019-11-11T14:37:01-05:00,2823,3494
2019-11-11T14:41:54-05:00,2864,3494
2019-11-11T14:46:59-05:00,2864,3428
2019-11-11T14:51:54-05:00,2864,3419
2019-11-11T14:56:54-05:00,2442,3452
2019-11-11T15:07:03-05:00,2442,3458
2019-11-11T15:12:06-05:00,2442,3458
2019-11-11T15:17:05-05:00,2442,3458
2019-11-11T15:22:02-05:00,2051,3471
2019-11-11T15:26:54-05:00,2240,3471
2019-11-11T15:31:57-05:00,2240,3493
2019-11-11T15:37:02-05:00,2240,3494
2019-11-11T15:41:59-05:00,2240,3495
2019-11-11T15:46:58-05:00,2240,3496
2019-11-11T15:52:00-05:00,1960,3181
2019-11-11T15:57:02-05:00,1960,3362
2019-11-11T16:01:54-05:00,1960,3460
2019-11-11T16:06:57-05:00,1960,3494
2019-11-11T16:12:06-05:00,1908,3497
2019-11-11T16:16:58-05:00,1908,3497
2019-11-11T16:22:03-05:00,1908,3497
2019-11-11T16:26:58-05:00,1894,3321
2019-11-11T16:32:03-05:00,2190,3314
2019-11-11T16:37:04-05:00,2180,3274
2019-11-11T16:41:58-05:00,2180,3279
2019-11-11T16:47:04-05:00,2180,3290
2019-11-11T16:51:57-05:00,2298,3297
2019-11-11T16:56:59-05:00,2526,3149
2019-11-11T17:07:03-05:00,2526,3458
2019-11-11T17:12:02-05:00,2526,3495
2019-11-11T17:16:52-05:00,2539,3413
2019-11-11T17:22:02-05:00,2539,3480
2019-11-11T17:27:09-05:00,2010,3321
2019-11-11T17:31:55-05:00,2010,3409
2019-11-11T17:37:05-05:00,2682,3496
2019-11-11T17:41:59-05:00,2682,3481
2019-11-11T17:46:58-05:00,2682,3495
2019-11-11T17:51:59-05:00,2710,3496
2019-11-11T17:57:04-05:00,2710,3495
2019-11-11T18:02:00-05:00,2776,3494
2019-11-11T18:07:04-05:00,1854,3494
2019-11-11T18:12:03-05:00,1854,3494
2019-11-11T18:16:56-05:00,1854,3494
2019-11-11T18:21:56-05:00,1877,3494
2019-11-11T18:27:03-05:00,1877,3482
2019-11-11T18:31:59-05:00,1877,3492
2019-11-11T18:37:05-05:00,2140,3494
2019-11-11T18:42:00-05:00,2140,3494
2019-11-11T18:47:02-05:00,2140,3494
2019-11-11T18:52:03-05:00,2140,3321
2019-11-11T18:56:53-05:00,2140,3402
2019-11-11T20:43:45-05:00,2752,3492
2019-11-11T20:48:44-05:00,2752,3494
2019-11-11T20:53:53-05:00,2382,3495
2019-11-11T20:58:52-05:00,2585,3495
2019-11-11T21:08:47-05:00,2585,3495
2019-11-11T21:13:41-05:00,2585,3494
2019-11-11T21:18:46-05:00,2585,3494
2019-11-11T21:23:45-05:00,2585,3494
2019-11-11T21:28:48-05:00,2585,3494
2019-11-11T21:33:44-05:00,2585,3494
2019-11-11T21:38:52-05:00,2585,3494
2019-11-11T21:43:39-05:00,2585,3182
2019-11-11T21:48:47-05:00,2585,3473
2019-11-11T21:53:46-05:00,2585,3432
2019-11-11T21:58:46-05:00,2756,3486
2019-11-11T22:03:37-05:00,2686,3488
2019-11-11T22:08:42-05:00,2765,3493
2019-11-11T22:13:51-05:00,2765,3492
2019-11-11T22:18:45-05:00,2248,3492
2019-11-11T22:23:47-05:00,2248,3411
2019-11-11T22:28:49-05:00,2248,3372
2019-11-11T22:33:43-05:00,2248,3267
2019-11-11T22:38:46-05:00,2248,3252
2019-11-11T22:43:53-05:00,2248,3248
2019-11-11T22:48:40-05:00,2242,3228
2019-11-11T22:53:41-05:00,2242,3228
2019-11-11T22:58:52-05:00,2242,3197
2019-11-11T23:08:45-05:00,2433,3240
2019-11-11T23:13:44-05:00,2227,3259
2019-11-11T23:18:44-05:00,2513,3259
2019-11-11T23:23:41-05:00,2539,3238
2019-11-11T23:28:50-05:00,2539,3238
2019-11-11T23:33:44-05:00,2539,3167
2019-11-11T23:38:49-05:00,2539,3165
2019-11-11T23:43:54-05:00,1913,3163
2019-11-11T23:48:45-05:00,1935,3163
2019-11-11T23:53:47-05:00,1935,3160
2019-11-11T23:58:47-05:00,1935,3156
2019-11-12T00:03:48-05:00,1935,3156
2019-11-12T00:08:50-05:00,1935,3154
2019-11-12T00:13:47-05:00,1935,3152
2019-11-12T00:18:49-05:00,1935,3152
2019-11-12T00:23:46-05:00,2223,3150
2019-11-12T00:28:52-05:00,2223,3114
2019-11-12T00:33:45-05:00,2223,3122
2019-11-12T00:38:41-05:00,2223,3122
2019-11-12T00:43:42-05:00,2223,3122
2019-11-12T00:48:43-05:00,2223,3122
2019-11-12T00:53:48-05:00,2223,3095
2019-11-12T00:58:49-05:00,2223,3120
2019-11-12T01:08:46-05:00,2223,3120
2019-11-12T01:13:44-05:00,2223,3120
2019-11-12T01:18:51-05:00,2223,3120
2019-11-12T01:23:42-05:00,2223,3124
2019-11-12T01:28:40-05:00,2223,3124
2019-11-12T01:33:48-05:00,2219,3120
2019-11-12T01:38:39-05:00,2219,3120
2019-11-12T01:43:47-05:00,2219,3120
2019-11-12T01:48:44-05:00,2219,3134
2019-11-12T01:53:37-05:00,2509,3144
2019-11-12T01:58:45-05:00,2509,3144
2019-11-12T02:03:48-05:00,2509,3144
2019-11-12T02:08:54-05:00,2509,3144
2019-11-12T02:13:56-05:00,2509,3278
2019-11-12T02:18:52-05:00,2509,3150
2019-11-12T02:23:47-05:00,2221,3150
2019-11-12T02:28:40-05:00,2221,3144
2019-11-12T02:33:49-05:00,2221,3144
2019-11-12T02:38:52-05:00,2221,3144
2019-11-12T02:43:38-05:00,2221,3144
2019-11-12T02:48:49-05:00,2221,3144
2019-11-12T02:53:46-05:00,2035,3144
2019-11-12T02:58:58-05:00,2035,3143
2019-11-12T03:08:44-05:00,2035,3144
2019-11-12T03:13:40-05:00,2692,3122
2019-11-12T03:18:46-05:00,2692,3139
2019-11-12T03:23:41-05:00,2692,3139
2019-11-12T03:28:47-05:00,2692,3139
2019-11-12T03:33:44-05:00,2692,3147
2019-11-12T03:38:44-05:00,2692,3148
2019-11-12T03:43:47-05:00,2692,3083
2019-11-12T03:48:46-05:00,2692,3139
2019-11-12T03:53:47-05:00,2692,3149
2019-11-12T03:58:45-05:00,2561,3149
2019-11-12T04:03:51-05:00,2561,3149
2019-11-12T04:08:43-05:00,2561,3109
2019-11-12T04:13:47-05:00,2561,3118
2019-11-12T04:18:49-05:00,2561,3140
2019-11-12T04:23:43-05:00,2561,3150
2019-11-12T04:28:50-05:00,2561,3150
2019-11-12T04:33:44-05:00,2561,3150
2019-11-12T04:38:42-05:00,2561,3150
2019-11-12T04:43:50-05:00,2607,3149
2019-11-12T04:48:46-05:00,2607,3149
2019-11-12T04:53:51-05:00,2607,3149
2019-11-12T04:58:44-05:00,2738,3149
2019-11-12T05:08:43-05:00,2738,3149
2019-11-12T05:13:40-05:00,2738,3149
2019-11-12T05:18:43-05:00,2738,3150
2019-11-12T05:23:49-05:00,2738,3150
2019-11-12T05:28:39-05:00,2739,3150
2019-11-12T05:33:44-05:00,2105,3150
2019-11-12T05:38:40-05:00,2333,3150
2019-11-12T05:43:41-05:00,2750,3150
2019-11-12T05:48:54-05:00,2750,3150
2019-11-12T05:53:53-05:00,2750,3150
2019-11-12T05:58:41-05:00,2750,3150
2019-11-12T06:03:50-05:00,2750,3150
2019-11-12T06:08:45-05:00,2750,3150
2019-11-12T06:13:43-05:00,2750,3150
2019-11-12T06:18:43-05:00,2750,3150
2019-11-12T06:23:51-05:00,2750,3150
2019-11-12T06:28:43-05:00,2750,3150
2019-11-12T06:33:46-05:00,2750,3150
2019-11-12T06:38:49-05:00,2750,3150
2019-11-12T06:43:43-05:00,2750,3150
2019-11-12T06:48:47-05:00,2750,3184
2019-11-12T06:53:47-05:00,2750,3059
2019-11-12T06:58:37-05:00,2750,3059
2019-11-12T07:08:49-05:00,2750,3059
2019-11-12T07:13:45-05:00,2750,3032
2019-11-12T07:18:48-05:00,2750,3032
2019-11-12T07:23:44-05:00,2740,3186
2019-11-12T07:28:52-05:00,2708,3195
2019-11-12T07:33:47-05:00,2700,3231
2019-11-12T07:38:48-05:00,2560,3251
2019-11-12T07:43:41-05:00,2560,3283
2019-11-12T07:48:41-05:00,2560,3283
2019-11-12T07:53:39-05:00,2197,3439
2019-11-12T07:58:48-05:00,2197,3442
2019-11-12T08:03:50-05:00,2197,3442
2019-11-12T08:08:48-05:00,2197,3446
2019-11-12T08:13:47-05:00,2197,3446
2019-11-12T08:18:57-05:00,2197,3447
2019-11-12T08:23:43-05:00,2197,3447
2019-11-12T08:28:46-05:00,2197,3447
2019-11-12T08:33:40-05:00,2197,3447
2019-11-12T08:38:47-05:00,2197,3423
2019-11-12T08:43:46-05:00,2258,3423
2019-11-12T08:48:52-05:00,2104,3425
2019-11-12T08:53:45-05:00,2158,3431
2019-11-12T08:58:53-05:00,2158,3442
2019-11-12T09:08:52-05:00,2158,3449
2019-11-12T09:13:45-05:00,1921,3450
2019-11-12T09:18:45-05:00,1921,3450
2019-11-12T09:23:40-05:00,1779,3450
2019-11-12T09:28:48-05:00,1765,3404
2019-11-12T09:33:46-05:00,1764,3401
2019-11-12T09:38:49-05:00,1764,3376
2019-11-12T09:43:43-05:00,1764,3034
2019-11-12T09:48:44-05:00,1764,3461
2019-11-12T09:53:46-05:00,1764,3489
2019-11-12T09:58:53-05:00,1764,3199
2019-11-12T10:03:40-05:00,1764,3502
2019-11-12T10:08:47-05:00,1764,3494
2019-11-12T10:13:50-05:00,1764,3490
2019-11-12T10:18:42-05:00,1764,3201
2019-11-12T10:23:50-05:00,2493,3138
2019-11-12T10:28:51-05:00,2493,3252
2019-11-12T10:33:51-05:00,2572,3331
2019-11-12T10:38:46-05:00,2572,3331
2019-11-12T10:43:45-05:00,2572,3476
2019-11-12T10:48:40-05:00,2315,3476
2019-11-12T10:53:40-05:00,2315,3477
2019-11-12T10:58:48-05:00,2509,3433
2019-11-12T11:08:51-05:00,2504,3466
2019-11-12T11:13:39-05:00,2504,3466
2019-11-12T11:18:44-05:00,2021,3476
2019-11-12T11:23:48-05:00,2021,3664
2019-11-12T11:28:46-05:00,1834,3460
2019-11-12T11:33:50-05:00,1834,3482
2019-11-12T11:38:51-05:00,1834,3481
2019-11-12T11:43:44-05:00,1834,3483
2019-11-12T11:48:45-05:00,1834,3484
2019-11-12T11:53:51-05:00,1834,3486
2019-11-12T11:58:49-05:00,1834,3486
2019-11-12T12:03:53-05:00,1834,3108
2019-11-12T12:08:44-05:00,1834,3392
2019-11-12T12:13:47-05:00,1834,3435
2019-11-12T12:18:32-05:00,1834,3489
2019-11-12T12:23:38-05:00,1834,3490
2019-11-12T12:28:40-05:00,1834,3490
2019-11-12T12:33:50-05:00,1834,3489
2019-11-12T12:38:56-05:00,1834,3489
2019-11-12T12:43:49-05:00,1834,3489
2019-11-12T12:48:47-05:00,1776,3489
2019-11-12T12:53:44-05:00,1776,3490
2019-11-12T12:58:49-05:00,1776,3489
2019-11-12T13:08:49-05:00,1811,3489
2019-11-12T13:13:46-05:00,1811,3489
2019-11-12T13:18:52-05:00,1811,3489
2019-11-12T13:23:40-05:00,2054,3489
2019-11-12T13:28:45-05:00,2054,3489
2019-11-12T13:33:47-05:00,2054,3485
2019-11-12T13:38:48-05:00,2054,3485
2019-11-12T13:43:46-05:00,2054,3485
2019-11-12T13:48:50-05:00,2054,3463
2019-11-12T13:53:43-05:00,2054,3187
2019-11-12T13:58:46-05:00,2049,3460
2019-11-12T14:03:45-05:00,2266,3487
2019-11-12T14:08:49-05:00,2266,3487
2019-11-12T14:13:45-05:00,2266,3458
2019-11-12T14:18:47-05:00,2238,3455
2019-11-12T14:23:55-05:00,2238,3436
2019-11-12T14:28:42-05:00,2238,3434
2019-11-12T14:33:42-05:00,2238,3434
2019-11-12T14:38:49-05:00,2238,2997
2019-11-12T14:43:49-05:00,2238,3415
2019-11-12T14:48:55-05:00,2238,3415
2019-11-12T14:53:42-05:00,2238,3447
2019-11-12T14:58:48-05:00,2238,3486
2019-11-12T15:08:45-05:00,2238,3453
2019-11-12T15:13:46-05:00,2048,3452
2019-11-12T15:18:45-05:00,2064,3451
2019-11-12T15:23:44-05:00,2064,3451
2019-11-12T15:28:43-05:00,2064,3451
2019-11-12T15:33:51-05:00,2064,3451
2019-11-12T15:38:48-05:00,2064,3450
2019-11-12T15:43:52-05:00,2064,3487
2019-11-12T15:48:41-05:00,2064,3489
2019-11-12T15:53:55-05:00,2064,3489
2019-11-12T15:58:49-05:00,2064,3043
2019-11-12T16:03:39-05:00,2064,3488
2019-11-12T16:08:48-05:00,2062,3488
2019-11-12T16:13:45-05:00,2062,3489
2019-11-12T16:18:49-05:00,2062,3489
2019-11-12T16:23:41-05:00,2062,3489
2019-11-12T16:28:38-05:00,2062,3489
2019-11-12T16:33:43-05:00,2062,3326
2019-11-12T16:38:49-05:00,2014,3480
2019-11-12T16:43:39-05:00,2014,3480
2019-11-12T16:48:50-05:00,2014,3480
2019-11-12T16:53:45-05:00,2014,3483
2019-11-12T16:58:41-05:00,2014,3484
2019-11-12T17:08:44-05:00,1835,3485
2019-11-12T17:13:47-05:00,1775,3489
2019-11-12T17:18:46-05:00,1775,3489
2019-11-12T17:23:45-05:00,1775,3176
2019-11-12T17:28:46-05:00,1775,3313
2019-11-12T17:33:51-05:00,1775,3325
2019-11-12T17:38:51-05:00,1775,3379
2019-11-12T17:43:39-05:00,1775,3480
2019-11-12T17:48:42-05:00,1998,3483
2019-11-12T17:53:51-05:00,2015,3483
2019-11-12T17:58:43-05:00,2015,3488
2019-11-12T18:03:47-05:00,2015,2997
2019-11-12T18:08:46-05:00,2015,3226
2019-11-12T18:13:50-05:00,2015,3226
2019-11-12T18:18:41-05:00,2015,3311
2019-11-12T18:23:56-05:00,2015,3477
2019-11-12T18:28:41-05:00,2015,3479
2019-11-12T18:33:52-05:00,2015,3480
2019-11-12T18:38:42-05:00,1775,3481
2019-11-12T18:43:44-05:00,1775,3476
2019-11-12T18:48:52-05:00,1775,3476
2019-11-12T18:53:45-05:00,1775,3397
2019-11-12T18:58:49-05:00,1775,3397
2019-11-12T19:08:46-05:00,1775,3397
2019-11-12T19:13:56-05:00,1864,3439
2019-11-12T19:18:51-05:00,1864,3442
2019-11-12T19:23:50-05:00,1861,3460
2019-11-12T19:28:51-05:00,1861,2982
2019-11-12T19:33:46-05:00,1853,3401
2019-11-12T19:38:46-05:00,1853,3405
2019-11-12T19:43:53-05:00,1853,3451
2019-11-12T19:48:39-05:00,1853,3458
2019-11-12T19:53:56-05:00,1876,3464
2019-11-12T19:58:48-05:00,1935,3464
2019-11-12T20:03:46-05:00,1841,3464
2019-11-12T20:08:53-05:00,1841,3396
2019-11-12T20:13:49-05:00,1841,3458
2019-11-12T20:18:44-05:00,1841,3435
2019-11-12T20:23:46-05:00,1834,3255
2019-11-12T20:28:45-05:00,1834,3290
2019-11-12T20:33:54-05:00,1984,3348
2019-11-12T20:38:49-05:00,2049,3409
2019-11-12T20:43:43-05:00,2049,3451
2019-11-12T20:48:47-05:00,2056,3463
2019-11-12T20:53:54-05:00,2060,3463
2019-11-12T20:58:49-05:00,2037,3463
2019-11-12T21:08:42-05:00,2037,3463
2019-11-12T21:13:52-05:00,2037,3464
2019-11-12T21:18:51-05:00,2070,3188
2019-11-12T21:23:49-05:00,2070,3243
2019-11-12T21:28:48-05:00,2019,3272
2019-11-12T21:33:47-05:00,2019,3425
2019-11-12T21:38:45-05:00,2280,3237
2019-11-12T21:43:45-05:00,2052,3449
2019-11-12T21:48:41-05:00,1769,3234
2019-11-12T21:53:43-05:00,1769,3234
2019-11-12T21:58:54-05:00,1769,3447
2019-11-12T22:03:52-05:00,1769,3455
2019-11-12T22:08:47-05:00,1769,3316
2019-11-12T22:13:47-05:00,2042,3334
2019-11-12T22:18:49-05:00,2018,3334
2019-11-12T22:23:43-05:00,2018,3334
2019-11-12T22:28:48-05:00,2018,3340
2019-11-12T22:33:52-05:00,2018,3457
2019-11-12T22:38:53-05:00,2018,3461
2019-11-12T22:43:50-05:00,2018,3664
2019-11-12T22:48:56-05:00,2018,3521
2019-11-12T22:53:57-05:00,2018,3250
2019-11-12T22:58:48-05:00,2314,3293
2019-11-12T23:08:58-05:00,2314,3358
2019-11-12T23:13:45-05:00,2314,3358
2019-11-12T23:18:48-05:00,2314,3473
2019-11-12T23:23:42-05:00,2314,3173
2019-11-12T23:28:52-05:00,2365,3454
2019-11-12T23:33:54-05:00,2365,3467
2019-11-12T23:38:58-05:00,2282,3485
2019-11-12T23:43:43-05:00,2282,3486
2019-11-12T23:48:55-05:00,2282,3486
2019-11-12T23:53:53-05:00,2282,3488
2019-11-12T23:58:46-05:00,2282,3488
2019-11-13T00:03:49-05:00,2282,3488
2019-11-13T00:08:42-05:00,2282,3488
2019-11-13T00:13:52-05:00,2282,3488
2019-11-13T00:18:50-05:00,2282,3499
2019-11-13T00:23:41-05:00,2311,3499
2019-11-13T00:28:52-05:00,1804,3498
2019-11-13T00:33:58-05:00,1804,3265
2019-11-13T00:38:48-05:00,1804,3265
2019-11-13T00:43:51-05:00,1770,3265
2019-11-13T00:48:47-05:00,1770,3388
2019-11-13T00:53:47-05:00,1770,3388
2019-11-13T00:58:47-05:00,1912,3388
2019-11-13T01:08:45-05:00,1912,3407
2019-11-13T01:13:43-05:00,1912,3407
2019-11-13T01:18:50-05:00,1912,3407
2019-11-13T01:23:50-05:00,2183,3473
2019-11-13T01:28:52-05:00,2183,3201
2019-11-13T01:33:57-05:00,1776,3381
2019-11-13T01:38:41-05:00,2267,3402
2019-11-13T01:43:41-05:00,2267,3454
2019-11-13T01:48:55-05:00,2267,3474
2019-11-13T01:53:48-05:00,2267,3474
2019-11-13T01:58:40-05:00,2267,3478
2019-11-13T02:03:51-05:00,2180,3478
2019-11-13T02:08:47-05:00,2271,3482
2019-11-13T02:13:49-05:00,2299,3001
2019-11-13T02:18:38-05:00,2299,3488
2019-11-13T02:23:42-05:00,2299,3488
2019-11-13T02:28:50-05:00,2299,3488
2019-11-13T02:33:41-05:00,1984,3488
2019-11-13T02:38:42-05:00,1984,3488
2019-11-13T02:43:49-05:00,1773,3488
2019-11-13T02:48:46-05:00,1773,3488
2019-11-13T02:53:52-05:00,1773,3488
2019-11-13T02:58:55-05:00,1773,3489
2019-11-13T03:08:58-05:00,1773,3489
2019-11-13T03:13:50-05:00,1772,3489
2019-11-13T03:19:06-05:00,1772,3489
2019-11-13T11:44:28-05:00,2181,3489
2019-11-13T11:49:31-05:00,2181,3489
2019-11-13T11:54:34-05:00,2181,3206
2019-11-13T11:59:44-05:00,2181,3221
2019-11-13T12:04:37-05:00,2181,3478
2019-11-13T12:09:32-05:00,2181,3478
2019-11-13T12:14:42-05:00,2181,3487
2019-11-13T12:19:37-05:00,2181,3487
